τρίφωτον	a-s---nn-	τρίφωτος
σοῦ	p2s---cg-	σύ
μονότατον	a-s---nns	μόνος
κράτος	n-s---nn-	κράτος
·	u--------	·
τριττὸν	a-s---ma-	τρισσός
θυμός	n-s---mn-	θυμός
μου	p1s---cg-	ἐγώ
σφόδρα	d--------	σφόδρα
τηρὼν	v-sppamn-	τηρέω
ὡς	c--------	ὡς
τοβητ	n-s---mn-	Τοβήτ
·	u--------	·
ῥύθμωσον	v2same---	ῥυθμόω
πρὸς	r--------	πρός
σὲ	p2s---ca-	σύ
ῥᾶον	d-------c	ῥᾴδιος
ὦ	i--------	ὦ
παντοκράτωρ	n-s---mn-	παντοκράτωρ
·	u--------	·
ἀκρεφνὲς	a-s---na-	ἀκραιφνής
οἰκείωσον	v2sama---	οἰκειόω
αἴρων	v-sppamn-	αἴρω
εἰς	r--------	εἰς
λίαν	d--------	λίαν
·	u--------	·
τήρησον	v2sama---	τηρέω
εὐσύνοπτα	a-p---nn-	εὐσύνοπτος
τὸν	l-s---ma-	ὁ
νοῦν	n-s---ma-	νοῦς
ὡς	c--------	ὡς
σάφατ	n-----ma-	Σαφάτ
·	u--------	·
ἰλὺν	n-s---fa-	ἰλύς
καθαίρων	v-sppamn-	καθαίρω
ἵν	c--------	ἵνα
	u--------	
τέλειος	a-s---mn-	τέλειος
ἐμμένοι	v3spoa---	ἐμμένω
·	u--------	·
ὁ	p-s---cn-	ὅς
τοῦδε	p-s---ng-	ὅδε
θέσαις	n-p---fd-	θέσις
οὗ	p-s---ng-	ὅς
πονηματ	n-p---na-	πόνημα
	u--------	
ἥπετο	v3siie---	ἕπομαι
·	u--------	·
σοφοῦ	a-s---mg-	σοφός
τὰ	l-p---na-	ὁ
θεία	a-p---na-	θεῖος
·	u--------	·
σωστικαῖς	a-p---fd-	σωστικός
ταῖς	l-p---fd-	ὁ
εὐκτίαις	n-p---fd-	εὐκτεία
·	u--------	·
πίναξ	n-s---mn-	πίναξ
ἄριστος	a-s---mns	ἀγαθός
τοῦ	l-s---ng-	ὁ
παρόντος	v-sppang-	πάρειμι
βιβλίου	n-s---ng-	βιβλίον
πίναξ	n-s---mg-	πίναξ
ὃν	p-----ca-	ὅς
ὁρᾷς	v2spia---	ὁράω
τῆς	l-s---fg-	ὁ
παρούσης	v-sppafg-	πάρειμι
πυκτίδος	n-s---fg-	πυκτίς
+	u--------	+
ἡ	l-s---fn-	ὁ
βίβλος	n-s---fn-	βύβλος
αὕτη	p-s---fn-	οὗτος
πέφυκε	v3sria---	φύω
τῆς	l-s---fg-	ὁ
θεοτόκου	n-s---fg-	Θεοτόκος
χάλκης	a-s---fg-	Χάλκος
ἥτις	p-s---fn-	ὅστις
πλησίον	d--------	πλησίος
στήκεται	v3spie---	στήκω
τῆς	l-s---fg-	ὁ
κωνσταντίνουπόλις	n-s---fg-	Κωνσταντινούπολις
καὶ	g--------	καί
ἥτις	p-s---fn-	ὅστις
βουληθῆ	v3sasp---	βούλομαι
ποτὲ	d--------	ποτέ
λατραίως	d--------	λάτριος
ταύτην	p-s---fa-	οὗτος
ἆραι	v--ana---	αἴρω
μεμαχομένην	v-srpefa-	μάχομαι
εὕροιεν	v3paoa---	εὑρίσκω
τὴν	l-s---fa-	ὁ
θεοτόκον	n-s---fa-	θεοτόκος
ταύτην	p-s---fa-	οὗτος
ἐν	r--------	ἐν
τῷ	l-s---md-	ὁ
αἰῶνι	n-s---md-	αἰών
τοῦτο	p-s---nn-	οὗτος
γε	g--------	γε
καὶ	g--------	καί
τῷ	l-s---md-	ὁ
ἐλευσομένῳ	v-sfpemd-	ἔρχομαι
.	u--------	.
+	u--------	+
ἡ	l-s---fn-	ὁ
βίβλος	n-s---fn-	βύβλος
αὕτη	p-s---fn-	οὗτος
τῆς	l-s---fg-	ὁ
μονῆς	n-s---fg-	μονή
τοῦ	l-s---mg-	ὁ
Προδρόμου	n-s---mg-	Πρόδρομος
","	u--------	","
τῆς	l-s---fg-	ὁ
κειμένης	v-spppfg-	κεῖμαι
ἔγγιστα	d-------s	ἔγγύς
τἠς	l-s---fg-	ὁ
ἀαιτίου	a-s---fg-	ἀναίτιος
˙	u--------	˙
ἀρχαϊκὴ	a-s---fn-	ἀρχαϊκός
δὲ	g--------	δέ
τῇ	l-s---fd-	ὁ
μονῇ	n-s---fd-	μονή
κλῆσις	n-s---fn-	κλῆσις
πέτρα	n-s---fn-	πέτρα
.	u--------	.
ἰωάννης	n-s---mn-	Ἰωάννης
γέγραφε	v3sria---	γράφω
νῦν	d--------	νῦν
μαγκλαβίτης	n-s---mn-	Μαγκλαβίτης
:+	u--------	:+
※	u--------	※
+	u--------	+
ἡ	l-s---fn-	ὁ
βίβλος	n-s---fn-	βύβλος
ἥδε	p-s---cn-	ὅδε
(...)	n-s---fn-	lacuna
※	u--------	※
ἡ	l-s---fn-	ὁ
βίβλος	n-s---fn-	βύβλος
ἔσχεν	v3saia---	ἔχω
ἥδε	p-s---cn-	ὅδε
ματθαίου	n-s---mg-	Ματθαῖος
λόγους	n-p---ma-	λόγος
:	u--------	:
οὕσπερ	p-p---ca-	ὅσπερ
διετράνωσε	v3saia---	διατρανόω
τὸ	l-s---na-	ὁ
χρυσοῦν	a-s---na-	χρυσοῦς
στόμα	n-s---na-	στόμα
:	u--------	:
+	u--------	+
ἄναρχε	a-s---mv-	ἄναρχος
θεὲ	n-s---mv-	θεός
·	u--------	·
τῶ	l-p---mg-	ὁ
τρησώλβιων	a-p---mg-	τρισόλβιος
βήος	n-s---mn-	βίος
·	u--------	·
σκέπαι	n-p---fn-	σκέπη
φλούρει	v3spia---	φρουρέω
φύλαττε	v2spma---	φυλάσσω
τῶ	l-s---md-	ὁ
σοῦ	p-s---cg-	σύ
ἡκέτι	n-s---md-	οἰκέτης
.	u--------	.
θεὁδῶρου	n-s---mg-	Θεόδωρος
λέγω	v1spia---	λέγω
δὶ	g--------	δὴ
καὶ	g-------	καί
αύτην	p-s---fa-	αὐτός
·	u--------	·
τηρεὶ	v2spma---	τηρέω
αὐτῶ	p-s---cd-	αὐτός
αὐτῶ	p-s---md-	αὐτός
εἰς	r--------	εἰς
χρόνους	n-p---ma-	χρόνος
ἀπεράντους	a-p---ma-	ἀπέραντος
ὧ	i--------	ὦ
χριστε	n-s---mv-	Χρίστος
μου	p1s---cg-	εγώ
σῶ	p2s---md-	σός
με	p1s---ca-	ἐγώ
τὸν	l-s---ma-	ὁ
σῶ	p2s---md-	σός
εἰκέτην	n-s---ma-	οἰκέτης
·	u--------	·
τῶν	l-p---ng-	ὁ
καὶ	g--------	καί
γράψαν	v-papana-	γράφω
ταύτα	p-p---ca-	οὗτος
·	u--------	·
τὴν	l-s---fa-	ὁ
δέλτον	n-s---fa-	δέλτος
ταύτην	p-s---ca-	οὗτος
·	u--------	·
τοὺς	l-p---ma-	ὁ
δὲ	g--------	δέ
ἀναγινώσκων	v-sppamn-	ἀναγιγνώσκω
ταύτα	p-p---na-	οὗτος
·	u--------	·
τυρεὶ	v3spia---	τηρέω
αὐτοῦς	p-p---ca-	αὐτός
·	u--------	·
ἐν	r--------	ἐν
ταίλοὶ	n-s---nd-	τέλος
αἱὦνων	n-p---mg-	αἰών
·	u--------	·
χερ	n-s---fn-	χείρ
μὲν	g--------	μέν
εἱ	l-s---fn-	ὁ
γράψασα	v-sapafn-	γράφω
·	u--------	·
σέπεται	v3spip---	σήπω
τάφω	p-s---md-	τάφος
γραφῆσα	v-sappfn-	γράφω
δὲ	g--------	δέ
μένει	v3spia---	μένω
εἰς	r--------	εἰς
χρόνους	n-p---ma-	χρόνος
ἀπεράντους	a-p---ma-	ἀπέραντος
·	u--------	·
ἡ	p-s---fn-	ὁ
πίναξ	n-s---fn-	πίναξ
ἥδε	p-s---cn-	ὅδε
τούσδε	l-p---ca-	ὅδε
τοὺς	l-p---ma-	ὁ
λόγους	n-p---ma-	λόγος
φέρει	v3spia---	φέρω
+	g--------	+
πλήρωμα	n-s---na-	πλήρωμα
πάντων	a-p---ng-	πᾶς
τῶν	l-p---ng-	ὁ
καλῶν	a-p---ng-	καλός
χριστὸς	n-s---mn-	Χριστός
πέλει	v3spia---	πέλω
·	u--------	·
ἡ	p-s---fn-	ὁ
πνευματοκίνητος	a-s---fn-	πνευματοκίνητος
τοῦ	l-s---mg-	ὁ
παρακλήτου	n-s---mg-	παράκλητος
:	u--------	:
λύρα	n-s---fn-	λύρα
διηχήσασα	v-sapafn-	διηχέω
ἐμμελεστάτως	d-------s	ἐμμελής
:	u--------	:
διέκερσε	v3saia---	διακείρω
σύγχυσιν	n-s---fa-	σύγχυσις
ἑσμόν	n-s---ma-	ἑσμός
τε	g--------	τε
πλάνης	n-s---fg-	πλάνη
:	u--------	:
εἰρμώσας	v-sapamn-	ἁρμόζω
ἐζόφωσεν	v3saia---	ζοφόω
ἤρεν	v3saia---	ἀείρω
μετείχους	n-s---ng-	ἦχος
:	u--------	:
ὡς	c--------	ὡς
οὐχ	d--------	οὐ
ἤκηστα	d-------s	ἥκιστος
ταύτην	p-s---ca-	οὗτος
ἑάσας	v-sapamn-	ἐάω
μένειν	v--pna---	μένω
:-	u--------	:-
ἐξόθησεν	v3saia---	ἐξωθέω
ὄλεσεν	v3saia---	ὄλλυμι
ἄρδην	d--------	ἄρδην
καθεῖλεν	v3saia---	καθαιρέω
:	u--------	:
ἤδρυσε	v3saia---	ἱδρύω
θεοῦ	n-s---mg-	θεός
πανταχοῦ	d--------	πανταχοῦ
ἐκκλησίας	n-p---fa-	ἐκκλησία
:	u--------	:
πίστιν	n-s---fa-	πίστις
κατεφύτευσεν	v3saia---	καταφυτεύω
εὐσεβοφρόνως	d--------	εὐσεβόφρων
:	u--------	:
παύλος	n-s---mn-	Παῦλος
ὁ	l-s---mn-	ὁ
θεῖος	a-s---mn-	θεῖος
ὁ	l-s---mn-	ὁ
οὐράνιος	a-s---mn-	οὐράνιος
τέτιξ	n-s---mn-	τέττιξ
:	u--------	:
λαμπροφανῆς	a-s---mn-	λαμπροφανής
ἥλιος	n-s---mn-	ἥλιος
καὶ	g--------	καί
φωσφόρος	n-s---mn-	φωσφόρος
:	u--------	:
πᾶσιν	a-p---nd-	πᾶς
ἐκλάμπων	v-sppamn-	ἐκλάμπω
δόγμασιν	n-p---nd-	δόγμα
ὀρθοδόξοις	a-p---nd-	ὀρθόδοξος
:	u--------	:
προσάγει	v3spia---	προσάγω
λαὸν	n-s---ma-	λαός
κυριω	n-s---md-	κύριος
σεσωσμένον	v-srppma-	σῴζω
:-	u--------	:-
Ἡ	l-----fn-	ὁ
πρωτόβαθμος	a-s---fn-	πρωτόβαθμος
τῶν	l-p---mg-	ὁ
μαθητῶν	n-p---mg-	μαθητής
ἀκρότης	n-s---fn-	ἀκρότης
:	u--------	:
Πέτρος	n-s---mn-	Πέτρος
προβάλλει	v3spia---	προβάλλω
τοὺς	l-p---ma-	ὁ
λόγους	n-p---ma-	λόγος
ὡς	c--------	ὡς
μαργάρους	n-p---ma-	μάργαρος
:	u--------	:
Ἐκ	r--------	ἐκ
τῆς	l-s---fg-	ὁ
ἀβύσσου	a-s---fg-	ἄβυσσος
τῶν	l-p---ng-	ὁ
θεοῦ	n-s---mg-	θεός
χαρισμάτων	n-p---ng-	χάρισμα
:	u--------	:
Οὓς	p-p---ca-	ὅς
εἵλκυσεν	v3saia---	ἕλκω
πρὶν	d--------	πρίν
μυστικωτάτω	a-s---mds	μυστικός
τρόπω	n-s---md-	τρόπος
:	u--------	:
Καὶ	g--------	καί
νυμφοκοσμεῖ	v3spia---	νυμφοκοσμέω
τοῦ	l-s---mg-	ὁ
νοητοῦ	a-s---mg-	νοητός
νυμφίου	n-s---mg-	νυμφίος
·	u--------	·
Τὴν	l-s---fa-	ὁ
παρθένον	n-s---fa-	παρθένος
τε	g--------	τε
καὶ	g--------	καί
νέαν	a-s---fa-	νέος
ἐκκλησίαν	n-s---fa-	ἐκκλησία
:	u--------	:
τετρὰς	n-s---fn-	τετράς
ὦδε	d--------	ὅδε
τῶν	l-p---mg-	ὁ
μαθητῶν	n-p---mg-	μαθητής
τοῦ	l-s---mg-	ὁ
λόγου	n-s---mg-	λόγος
·	u--------	·
ἐκχεῖ	v3spia---	ἐκχέω
τὸ	l-s---na-	ὁ
ῥεῦμα	n-s---na-	ῥεῦμα
τῶν	l-p---mg-	ὁ
ἀειρρύτων	a-p---mg-	ἀείρυτος
λόγων	n-p---mg-	λόγος
:	u--------	:
τοίνυν	l-s---nn-	τοίνυν
ὁ	l-s---mn-	ὁ
διψῶν	v-sppamn-	διψάω
μὴ	d--------	μή
κατόκνει	v3spia---	κατοκνέω
τοῦ	l-s---ng-	ὁ
πίνειν	v--pna---	πίνω
·	u--------	·
ψυχὴν	n-s---fa-	ψυχή
κατάρδων	v-sppamn-	κατάρδω
καὶ	g--------	καί
ποτίζων	v-sppamn-	ποτίζω
τὰς	l-p---fa-	ὁ
φρένας	n-p---fa-	φρήν
:-	u--------	:-
ἡ	l-s---fn-	ὁ
τῶν	l-p---mg-	ὁ
προφητῶν	n-p---mg-	προφήτης
ἀκρότης	n-s---fn-	ἀκρότης
ἡσαΐας	n-s---mn-	Ἡσαΐας
:	u--------	:
τὸν	l-s---ma-	ὁ
νοῦν	n-s---ma-	νοῦς
καθαρθεὶς	v-sappmn-	καθαίρω
ἄνθρακι	n-s---md-	ἄνθραξ
φλογὸς	n-s---fg-	φλόξ
ξένης	a-s---fg-	ξένος
:	u--------	:
καὶ	g--------	καί
δὴ	g--------	δή
τὸ	l-s---na-	ὁ
μέλλον	v-sppana-	μέλλω
ὡς	c--------	ὡς
ἐνεστὼς	v-srpamn-	ἐνίστημι
προβλέπων	v-sppamn-	προβλέπω
:	u--------	:
χριστοῦ	n-s---mg-	Χριστός
διετράνωσε	v3saia---	διατρανόω
τὴν	l-s---fa-	ὁ
παρουσίαν	n-s---fa-	παρουσία
:	u--------	:
πτῶσιν	n-s---fa-	πτῶσις
προηγόρευσε	v3saia---	προαγορεύω
τῶν	l-p---mg-	ὁ
χριστοκτόνων	n-p---mg-	χριστοκτόνος
:	u--------	:
πίστιν	n-s---fa-	πίστις
προεῖπε	v3saia---	προλέγω
τῶν	l-p---mg-	ὁ
πρὶν	d--------	πρίν
ἔξωθεν	d--------	ἔξωθεν
νόμου	n-s---mg-	νόμος
:	u--------	:
καὶ	g--------	καί
παντὶ	a-s---md-	πᾶς
κόσμω	n-s---md-	κόσμος
τὴν	l-s---fa-	ὁ
παλίρροιαν	n-s---fa-	παλίρροια
βίου	n-s---mg-	βίος
:	u--------	:
πρισθεὶς	v-sappmn-	πρίω
φθόνω	n-s---md-	φθόνος
δὲ	g--------	δέ
καὶ	g--------	καί
πόλον	n-s---ma-	πόλος
λαχὼν	v-sapamn-	λαγχάνω
μένειν	v--pna---	μένω
:	u--------	:
ῥήσεις	n-p---fa-	ῥῆσις
λέλοιπεν	v3sria---	λείπω
εἰς	r--------	εἰς
ὄνησιν	n-s---fa-	ὄνησις
ἐν	r--------	ἐν
βίῳ	n-s---md-	βίος
:	u--------	:
ἄσπερ	p-s---cg-	ὅσπερ
νικήτας	n-s---mn-	Νικήτας
ὃν	p-s---ca-	ὅς
στέφους	n-s---ng-	στέφος
κοιτὼν	n-s---mn-	κοιτών
ἔχει	v3spia---	ἔχω
:	u--------	:
ἐν	r--------	ἐν
ὡραϊσμῶ	n-s---md-	ὡραϊσμός
συντέθεικεν	v3sria---	συντίθημι
ἐνθάδε	d--------	ἐνθάδε
:	u--------	:
εἰς	r--------	εἰς
πίστεως	n-s---fg-	πίστις
ἔνδειγμα	n-s---na-	ἔνδειγμα
καὶ	g--------	καί
ψυχῆς	n-s---fg-	ψυχή
λύτρον	n-s---na-	λύτρον
:	u--------	:
ἡσαΐου	n-s---mg-	Ἡσαΐας
πρόρησις	n-s---fn-	πρόρρησις
εὐχὴ	n-s---fn-	εὐχή
τὸ	l-s---nn-	ὁ
πλέον	d-------c	πλέον
:	u--------	:
ἡέλιο	n-s---ma-	Ἠέλιος
νίκησε	v3saia---	νικάω
τεὸς	p-s---mn-	σός
νόος	n-s---mn-	νοῦς
ἡδὺ	d--------	ἡδύς
φαεινὸν	v-sppamn-	φαείνω
αἰὲν	d--------	ἀεί
ἀπαστράπτων	v-sppamn-	ἀπαστράπτω
βροτοφέγγεα	a-s---fa-	βροτοφεγγής
πάνσοφον	a-s---fa-	πάνσοφος
αἴγλην	n-s---fa-	αἴγλη
ἡδυφαῆ	a-s---fa-	ἡδυφαής
χαρίεσαν	a-s---fa-	χαρίεις
ἀπαστράπτουσαν	v-sppafa-	ἀπαστράπτω
ἀδύτως	a--------	ἄδυτος
.	u--------	.
Λουκᾶς	n-s---mn-	Λουκᾶς
ἠπιόθυμος	a-s---mn-	ἠπιόθυμος
ἀκεστορίης	n-s---fg-	ἀκεστορία
ἐπιίστωρ	n-s---mn-	ἐπιίστωρ
","	u--------	","
ἀθανάτου	a-s---mg-	ἀθάνατος
χριστοῖο	n-s---mg-	Χριστός
γένος	n-s---na-	γένος
καὶ	g--------	καί
θέσκελα	a-p---na-	θέσκελος
ἔργα	n-p---na-	ἔργον
","	u--------	","
ἀτρεκέως	d--------	ἀτρεκής
κατάλεξε	v3saia---	καταλέγω
·	u--------	·
καὶ	g--------	καί
ὡς	c--------	ὡς
θάνεν	v3saia---	θνῄσκω
ἆμμε	p1p---ca-	ἐγώ
σαώσας	v-sapamn-	σῴζω
.	u--------	.
καὶ	g--------	καί
πάλιν	d--------	πάλιν
ἐκ	r--------	ἐκ
τύμβοιο	n-s---mg-	τύμβος
θορῶν	v-sapamn-	θρῴσκω
μερόπεσσιν	a-p---md-	μέροψ
ἐμίχθη	v3saip---	μείγνυμι
·	u--------	·
ἔνθέν	d--------	ἔνθεν
δ	g--------	δέ
᾽	u--------	᾽
οὐρανίην	a-s---fa-	οὐράνιος
ὑπὲρ	r--------	ὑπέρ
ἄντυγα	n-s---fa-	ἄντυξ
πατρὶ	n-s---md-	πατήρ
φαάνθη	v3saip---	φαίνω
:-	u--------	:-
Ἠλλοιωμένος	v-srppmn-	ἀλλοιόω
ὅλος	a-s---mn-	ὅλος
ἐκ	r--------	ἐκ
πνεύματος	n-s---ng-	πνεῦμα
ἁγίου	a-s---ng-	ἅγιος
.	u--------	.
πέφηνας	v2sria---	φαίνω
πάτερ	n-s---mv-	πατήρ
παμμάκαρ	n-s---mv-	παμμάκαρ
ἰωάννη	n-s---mv-	Ἰωάννης
.	u--------	.
ὅθεν	d--------	ὅθεν
ἐξύφανας	v2saia---	ἐξυφαίνω
ἡμῖν	p1p---cd-	ἐγώ
ἰστὸν	n-s---ma-	ἱστός
θεογνωσίας	n-s---fg-	θεογνωσία
.	u--------	.
Δι	r--------	διά
	u--------	
οὗ	p-s---cg-	ὅς
πᾶς	a-s---mn-	πᾶς
τις	p-s---cn-	τις
τέμνεται	v3spip---	τέμνω
καρδίαν	n-s---fa-	καρδία
.	u--------	.
καὶ	g--------	καί
πρόσω	d--------	πρόσω
βαίνειν	v--pna---	βαίνω
τῆς	l-s---fg-	ὁ
ἧσπερ	p-----cg-	ὅσπερ
ἐκέκτητο	v3slie---	κτάομαι
ἀχλύος	n-s---fg-	ἀχλύς
.	u--------	.
φωταγωγούμενος	v-spppmn-	φωταγωγέω
σαῖς	p-p---fd-	σός
δαδουχίαις	n-p---fd-	δᾳδουχία
.	u--------	.
εἰς	r--------	εἰς
ἔφεσιν	n-s---fa-	ἔφεσις
γλυκίου	a-s---mg-	γλύκιος
πάμπαν	d--------	πάμπαν
.	u--------	.
οὗπερ	p-s---cg-	ὅσπερ
πολίτης	n-s---mn-	πολίτης
ληστῆς	n-s---mn-	λῃστής
ὑπάρχει	v3spia---	ὑπάρχω
.	u--------	.
σῦν	r--------	σύν
σοὶ	p2s---cd-	σύ
φέριστε	n-s---mvs	φέριστος
καὶ	g--------	καί
χορείας	n-p---fa-	χορεία
ἁγίων	a-p---mg-	ἅγιος
πάντων	a-p---mg-	πᾶς
.	u--------	.
ὧν	p-p---cg-	ὅς
ταῖς	l-p---fd-	ὁ
πρεσβείαις	n-p---fd-	πρεσβεία
σωθείημεν	v1paop---	σῴζω
πάντες	a-p---mn-	πᾶς
.	u--------	.
		
⁘	u--------	⁘
θεὸν	n-s---ma-	θεός
γεραίρει	v3spia---	γεραίρω
στεῖρα	n-s---fn-	στεῖρα
τίκτουσα	v-sppafn-	τίκτω
ξένως	d--------	ξένος
·	u--------	·
θρηνῶν	v-sppamn-	θρηνέω
προφῆτα	n-s---ma-	προφήτης
καὶ	g--------	καί
μετακλαίων	v-sppamn-	μετακλαίω
πόλιν	n-s---fa-	πόλις
·	u--------	·
πέπαυσο	v2srme---	παύω
λοιπὸν	a-s---na-	λοιπός
τὴν	l-s---fa-	ὁ
φόνων	n-p---mg-	φόνος
πεπλησμένην	v-srppfa-	πίμπλημι
·	u--------	·
ὁ	l-s---mn-	ὁ
μητρὸς	n-s---fg-	μήτηρ
ἔνδον	d--------	ἔνδον
γαστρὸς	n-s---fg-	γαστήρ
ἡγιασμένος	v-srpamn-	ἁγιάζω
·	u--------	·
καὶ	g--------	καί
μὴ	d--------	μή
πτοηθῆς	v2sasp---	πτοέω
εἰς	r--------	εἰς
ἔθνη	n-p---ng-	ἔθνος
τεθειμένος	v-srppmn-	τίθημι
·	u--------	·
ὡς	c--------	ὡς
εἰς	r--------	εἰς
ἀπειθεῖς	n-p---ma-	ἀπειθής
